person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,ID
30000.0,3,0.0,3,1,3600,0,0.12,1,4,3289
45000.0,3,6.0,2,1,12000,0,0.27,1,2,12450
38208.0,2,2.0,1,4,1500,0,0.04,2,15,29630
138000.0,3,1.0,5,4,5000,1,0.04,1,4,5701
30000.0,3,2.0,5,3,1500,0,0.05,2,4,1559
120000.0,2,10.0,4,4,10000,0,0.08,2,2,15031
108000.0,3,0.0,3,4,24250,1,0.22,1,9,18099
29100.0,3,2.0,3,4,6250,1,0.21,2,3,7209
154000.0,2,1.0,2,2,21600,0,0.14,1,3,15684
45000.0,3,0.0,5,1,8000,0,0.18,1,14,32042
138000.0,2,11.0,4,1,5000,0,0.04,1,5,27272
56000.0,2,13.0,4,1,12000,0,0.21,1,6,22449
26400.0,2,1.0,4,1,7500,0,0.28,1,3,1382
36129.0,3,3.0,5,3,1800,0,0.05,2,9,26774
50176.0,3,3.0,1,2,5000,0,0.1,1,7,28374
50000.0,3,10.0,3,2,18950,1,0.38,1,3,921
81000.0,3,5.0,2,2,3500,0,0.04,1,3,3253
50000.0,3,0.0,5,4,13350,1,0.27,1,2,2205
59000.0,2,3.0,4,4,12000,1,0.2,2,4,16858
25000.0,2,2.0,1,2,3600,0,0.14,1,4,1152
20000.0,3,3.0,2,4,6250,1,0.31,2,3,7043
35000.0,3,4.0,1,3,1000,0,0.03,2,3,1373
72000.0,2,12.0,1,1,15000,0,0.21,1,9,24301
170000.0,2,2.0,2,1,20000,0,0.12,1,2,319
63550.0,2,12.0,4,1,12500,0,0.2,1,10,23393
37000.0,2,0.0,4,1,15000,0,0.41,1,2,3494
32000.0,1,10.0,1,2,12375,0,0.39,1,7,26054
60000.0,2,8.0,4,3,21000,0,0.35,2,4,8855
78000.0,3,5.0,4,2,17000,0,0.22,1,3,1151
36996.0,3,4.0,3,4,5775,0,0.16,1,7,21309
42200.0,3,5.0,5,1,4450,0,0.11,1,4,4154
30000.0,3,2.0,4,1,6000,0,0.2,1,2,6260
41160.0,3,2.0,4,1,4000,0,0.1,1,4,3911
49000.0,2,0.0,3,2,15000,1,0.31,1,7,22401
62400.0,2,5.0,1,4,10000,0,0.16,2,17,30565
190000.0,1,10.0,3,2,25000,0,0.13,1,2,15836
55000.0,3,0.0,1,2,20000,1,0.36,1,4,640
29311.0,3,5.05688943263496,2,1,1000,0,0.03,1,9,18641
60000.0,3,6.0,2,2,2000,0,0.03,1,2,1923
21240.0,3,4.441265060240964,4,3,2000,0,0.09,2,9,18817
55000.0,2,14.0,5,1,10000,0,0.18,1,11,31920
51000.0,3,4.0,2,4,9000,0,0.18,1,4,9938
114000.0,2,11.0,4,1,14000,0,0.12,1,6,26690
69000.0,3,3.0,2,2,11200,1,0.16,1,6,24818
70000.0,3,1.0,4,2,17000,0,0.24,1,4,16653
34000.0,3,1.0,4,1,8500,0,0.25,1,3,5335
95000.0,3,3.0,3,1,10000,0,0.11,1,3,11878
54000.0,2,3.0,5,3,5000,1,0.09,1,9,28577
32400.0,3,6.0,1,3,7500,1,0.23,1,2,8251
48000.0,1,2.0,2,3,15000,0,0.31,1,4,6094
70000.0,2,2.0,3,3,6000,0,0.09,2,2,16480
45000.0,2,9.0,4,1,6800,0,0.15,1,2,5316
79992.0,2,2.0,3,3,9000,1,0.11,2,14,31242
76800.0,2,5.0,3,4,8000,0,0.1,2,3,11858
30000.0,3,6.0,1,3,5000,0,0.17,1,18,32402
56000.0,2,5.0,1,1,10000,0,0.18,1,6,28083
50000.0,2,6.0,2,2,8000,0,0.16,1,4,17005
100000.0,3,6.0,2,2,6000,0,0.06,1,4,6964
49029.0,3,1.0,4,1,9000,1,0.18,1,2,5106
55000.0,3,3.0,2,2,14000,0,0.25,1,7,26089
60000.0,3,0.0,4,3,15000,0,0.25,1,12,31575
63324.0,2,8.0,5,2,24000,0,0.38,1,6,23383
75500.0,2,6.0,3,1,12000,0,0.16,1,2,16959
44000.0,3,14.0,4,7,20000,1,0.45,1,11,29147
75000.0,3,8.0,3,2,9600,0,0.13,1,3,10272
80004.0,2,2.0,1,2,22750,0,0.28,1,6,25050
36000.0,2,5.05688943263496,4,1,4000,1,0.11,1,16,29771
58650.0,3,6.0,4,4,16800,1,0.24,1,2,1175
50000.0,3,5.0,5,1,11975,0,0.24,1,3,12165
80000.0,2,10.0,5,2,10800,0,0.14,1,3,12217
121000.0,2,2.0,1,4,12000,1,0.1,2,6,27210
87000.0,2,0.0,1,1,8000,0,0.09,1,3,13021
33000.0,3,6.0,5,2,2500,0,0.08,1,2,2337
23000.0,3,4.0,4,1,3000,0,0.13,1,2,2535
58000.0,3,4.0,4,5,9500,1,0.16,2,16,30654
33600.0,3,0.0,2,4,1000,1,0.03,2,2,1391
55000.0,3,6.0,5,1,10000,0,0.18,1,3,11310
28800.0,3,5.0,3,1,5575,0,0.19,1,4,5912
108000.0,3,7.0,5,2,10000,1,0.09,1,3,17623
47300.0,2,5.0,3,1,9500,0,0.2,1,2,5917
45000.0,3,0.0,4,3,4000,0,0.09,2,4,11465
45468.0,3,2.0,1,3,4000,0,0.09,2,5,24483
150000.0,2,4.0,1,3,6000,0,0.04,1,6,27438
31920.0,3,0.0,5,1,5000,0,0.16,1,3,4768
65000.0,2,11.0,3,1,18000,0,0.28,1,8,23609
50600.0,1,3.0,3,1,3000,0,0.06,1,2,6975
180000.0,2,9.0,4,2,6000,0,0.03,1,4,15811
18996.0,3,1.0,4,4,1500,1,0.08,2,3,15147
54400.0,2,4.68741837178929,4,4,15000,1,0.23,2,9,24023
90000.0,2,13.0,4,2,12000,0,0.13,1,7,25649
55000.0,3,1.0,2,1,3200,0,0.06,1,3,3026
40000.0,3,1.0,1,2,6500,0,0.16,1,3,16722
45000.0,3,4.0,2,3,4800,0,0.11,1,3,16591
33000.0,3,5.0,5,1,4500,0,0.14,1,9,20250
50400.0,3,9.0,1,1,1800,0,0.04,1,11,29322
80600.0,2,10.0,4,2,9600,0,0.12,1,3,12413
70000.0,1,17.0,1,1,24000,0,0.34,1,6,23993
86400.0,2,2.0,5,1,12200,0,0.14,1,3,12994
99600.0,2,6.0,4,2,5000,0,0.05,1,3,13974
39600.0,2,5.0,4,1,6400,1,0.16,1,2,5644
54996.0,2,7.0,5,2,15000,0,0.27,1,2,7774
79000.0,3,3.0,5,1,10000,0,0.13,1,2,11727
72444.0,2,7.0,2,2,25000,0,0.35,1,3,16917
85000.0,2,2.0,2,2,8400,0,0.1,1,9,25337
52000.0,2,7.0,5,1,5000,0,0.1,1,7,22008
123000.0,2,0.0,3,1,10000,1,0.08,1,6,27236
34000.0,3,0.0,5,2,9000,0,0.26,1,4,9807
30000.0,3,0.0,5,1,6500,0,0.22,1,10,28890
66000.0,3,4.0,5,5,10250,1,0.16,1,4,3554
55000.0,3,2.0,1,5,20000,1,0.36,1,2,678
116004.0,2,12.0,4,3,8200,0,0.07,1,9,26763
48996.0,3,2.0,5,1,4000,0,0.08,1,9,20115
85000.0,3,7.0,2,2,12000,0,0.14,1,13,31160
75000.0,3,4.0,4,1,10000,0,0.13,1,4,11692
48000.0,3,7.0,1,2,5000,0,0.1,1,3,5080
52000.0,3,6.0,2,1,7000,0,0.13,1,11,30293
49000.0,3,2.0,4,4,3000,1,0.06,1,7,19435
95000.0,2,13.0,1,2,15000,0,0.16,1,7,25870
32500.0,1,2.0,2,4,5600,0,0.17,1,3,13829
58000.0,2,7.0,5,2,15000,1,0.26,1,5,23440
91000.0,2,7.0,2,1,33950,0,0.37,1,7,25731
75000.0,2,5.05688943263496,3,1,7000,0,0.09,1,3,16795
39000.0,2,6.0,5,2,6400,0,0.16,1,10,20059
66000.0,1,6.0,5,4,7500,0,0.11,2,4,10220
76000.0,3,2.0,3,1,15000,0,0.2,1,7,27387
85000.0,2,2.0,4,2,14000,0,0.16,1,5,25301
36300.0,2,5.0,1,1,9000,0,0.25,1,2,3425
55044.0,3,6.0,4,3,4200,0,0.08,2,9,24159
55000.0,2,6.0,2,1,12000,0,0.22,1,15,30276
93000.0,3,0.0,5,4,12000,1,0.13,1,2,13153
24000.0,3,0.0,2,3,2000,0,0.08,2,7,18821
54996.0,2,7.0,2,2,2100,0,0.04,1,3,7763
47000.0,3,7.0,5,4,12000,1,0.26,2,3,2742
39996.0,3,1.0,4,2,16000,1,0.4,1,2,1224
30000.0,3,3.0,3,2,6000,0,0.2,1,14,30032
26400.0,2,0.0,4,2,3600,0,0.14,1,9,18662
40000.0,3,0.0,5,1,10800,0,0.27,1,4,3440
22356.0,3,2.0,4,1,6000,0,0.27,1,8,21366
60000.0,1,1.0,5,4,10000,0,0.17,1,3,8817
225000.0,2,19.0,4,4,25000,0,0.11,2,15,29008
108000.0,2,0.0,5,2,4925,1,0.05,1,9,26855
70000.0,2,4.0,2,3,4000,0,0.06,2,4,10865
165000.0,3,3.0,1,3,15000,0,0.09,2,9,18878
70000.0,2,7.0,5,1,10000,0,0.14,1,7,23954
143000.0,2,11.0,3,1,18000,0,0.13,1,7,27361
75000.0,3,4.0,1,2,6400,0,0.09,1,4,7620
70000.0,3,6.0,4,1,12000,0,0.17,1,3,12742
35000.0,3,0.0,4,2,3200,0,0.09,1,6,19533
120000.0,2,2.0,4,2,6900,0,0.06,1,6,26826
126000.0,2,0.0,4,1,11000,0,0.09,1,7,27089
54000.0,3,4.0,5,3,1300,1,0.02,2,2,1503
38400.0,1,4.0,1,3,12500,0,0.33,2,2,3788
36600.0,2,2.0,5,1,9950,0,0.27,1,3,3450
45004.0,3,1.0,3,3,9000,0,0.2,2,4,9900
74872.0,3,4.0,3,1,15000,0,0.2,1,5,28437
80000.0,3,13.0,5,1,3000,0,0.04,1,6,19488
54000.0,3,0.0,3,7,16750,1,0.31,2,2,1190
96500.0,2,4.0,1,1,18000,0,0.19,1,4,13847
46080.0,3,1.0,1,2,2200,0,0.05,1,2,2043
59796.0,2,4.0,4,2,7000,0,0.12,1,2,8637
85000.0,2,8.0,2,4,8500,0,0.1,1,4,12923
43000.0,3,6.0,3,1,5000,0,0.12,1,3,4991
144000.0,3,0.0,2,7,13000,1,0.09,1,6,25962
36108.0,3,7.0,4,4,2000,0,0.06,1,3,14496
24000.0,3,0.0,4,1,10000,1,0.42,1,9,23781
60000.0,1,2.0,1,4,6000,0,0.1,2,14,30487
24000.0,1,1.0,2,1,2400,0,0.1,1,2,973
48000.0,3,3.0,3,1,5000,0,0.1,1,3,5079
45600.0,2,9.0,4,1,2000,0,0.04,1,8,27807
129900.0,2,11.0,4,2,3100,0,0.02,1,8,27120
111000.0,2,4.0,1,1,28000,0,0.25,1,2,14674
100000.0,3,0.0,3,1,13500,0,0.14,1,3,2196
40000.0,3,2.0,1,3,10000,0,0.25,1,5,24015
88000.0,2,6.0,5,6,25000,1,0.28,1,2,14140
59500.0,2,0.0,2,2,4200,0,0.07,1,2,8624
58000.0,2,15.0,5,5,16000,1,0.28,1,8,23421
71500.0,2,10.0,4,2,7500,0,0.1,1,3,11053
49161.0,3,1.0,4,4,8000,1,0.16,2,4,9032
50000.0,1,6.0,1,3,8500,0,0.17,1,15,30121
42200.0,3,6.0,1,4,12800,1,0.3,1,2,13588
88000.0,3,11.0,3,1,3000,0,0.03,1,15,29506
61200.0,2,5.05688943263496,3,1,15000,0,0.25,1,9,28509
70000.0,2,9.0,3,1,7000,0,0.1,1,8,28066
19200.0,1,5.05688943263496,3,1,6000,1,0.31,1,2,15604
60000.0,3,3.0,1,1,12000,0,0.2,1,3,12553
48000.0,1,10.0,1,2,15000,0,0.31,1,3,6163
62000.0,3,10.0,2,2,14000,0,0.23,1,12,31332
38004.0,3,3.0,2,2,10000,0,0.26,1,2,10691
44000.0,3,2.0,4,4,12000,1,0.27,1,4,2714
27568.0,2,0.0,4,4,3500,1,0.13,1,4,1528
75000.0,2,3.0,2,1,9000,0,0.12,1,2,11575
174000.0,2,2.0,2,3,8800,0,0.05,1,4,17462
45000.0,3,0.0,5,2,9000,0,0.2,1,2,9899
70885.0,2,10.0,5,1,1000,0,0.01,1,4,10999
100000.0,3,3.0,1,2,10000,0,0.1,1,2,17148
35000.0,1,6.0,2,1,18500,0,0.53,1,3,13349
137000.0,2,3.0,2,1,21500,0,0.16,1,4,15457
56700.0,1,14.0,4,2,11000,0,0.19,1,6,22527
28800.0,2,7.0,1,3,7500,0,0.26,2,7,18788
114000.0,2,4.0,3,2,10000,0,0.09,1,2,14755
55000.0,3,2.0,4,2,10800,0,0.2,1,2,3455
44400.0,2,8.0,2,3,2500,0,0.06,1,3,5218
70000.0,1,4.0,3,1,4000,0,0.06,1,2,10786
44000.0,3,6.0,4,4,5000,1,0.11,1,2,5096
30996.0,3,9.0,1,1,4500,0,0.15,1,3,4199
60000.0,2,6.0,5,1,10000,0,0.17,1,2,8723
100000.0,2,4.0,1,2,2500,0,0.03,1,16,32038
56400.0,1,8.0,4,1,12100,0,0.21,1,9,22514
22000.0,2,3.0,1,1,6500,0,0.3,1,4,799
102000.0,3,2.0,4,1,10150,0,0.1,1,6,24732
60000.0,3,8.0,4,4,5000,0,0.08,1,4,5484
42000.0,3,3.0,4,4,8000,1,0.19,1,2,8928
28000.0,1,6.0,1,2,7000,0,0.25,1,4,1597
89772.0,3,8.0,5,3,6000,0,0.07,2,3,17530
37596.0,2,3.0,3,2,12000,0,0.32,1,4,3598
72400.0,2,4.0,3,5,25000,0,0.35,2,2,11256
34100.0,3,0.0,5,1,11500,1,0.34,1,3,12090
46800.0,2,0.0,4,1,6000,1,0.13,1,4,7374
40000.0,3,0.0,2,1,2800,0,0.07,1,2,13308
42000.0,3,4.0,2,1,10200,0,0.24,1,4,11898
71000.0,2,1.0,5,2,12000,0,0.17,1,15,30800
83000.0,2,13.0,5,1,7500,0,0.09,1,6,28757
68500.0,3,4.0,2,3,12000,1,0.18,2,2,12874
45000.0,3,0.0,4,2,4800,0,0.11,1,6,20383
34000.0,2,6.0,5,1,12000,0,0.35,1,4,2721
48000.0,3,4.0,4,1,7500,0,0.16,1,4,8303
68551.0,2,1.0,2,3,4000,1,0.06,2,2,11413
56000.0,2,9.0,1,2,12375,0,0.22,1,4,8162
24000.0,3,5.0,4,2,4400,0,0.18,1,23,32206
54500.0,3,2.0,5,1,8000,0,0.15,1,2,9008
58800.0,2,13.0,1,2,16000,0,0.27,1,6,22728
33200.0,3,4.0,1,1,14000,1,0.42,1,10,18956
90000.0,2,5.0,4,1,15000,0,0.17,1,5,25618
54804.0,3,4.0,2,4,3600,0,0.07,2,4,3576
48000.0,3,7.0,4,1,9000,0,0.19,1,3,17232
24000.0,3,3.0,1,1,6000,0,0.25,1,9,21374
130000.0,2,3.0,2,3,14500,0,0.11,2,4,15318
70000.0,3,8.0,1,1,6725,0,0.1,1,2,16477
55000.0,1,1.0,3,3,6000,0,0.11,2,3,7904
225000.0,3,2.0,4,3,25000,0,0.1,1,4,70
67807.0,2,6.0,2,1,6400,0,0.09,1,3,16759
45000.0,2,4.0,4,1,5000,0,0.11,1,3,5452
30000.0,3,2.0,4,2,14975,1,0.5,1,10,18885
45000.0,3,7.0,4,2,10000,0,0.22,1,5,24068
54000.0,3,1.0,4,3,5400,0,0.1,1,6,21156
40000.0,3,2.0,5,1,7000,0,0.17,1,3,7812
35000.0,3,2.0,2,1,3600,0,0.1,1,10,19703
33000.0,3,0.0,1,1,10000,0,0.3,1,11,30723
220000.0,3,0.0,2,2,30000,0,0.14,1,17,28994
56000.0,2,2.0,4,1,10000,1,0.18,1,8,23248
83004.0,2,6.0,5,2,25000,0,0.3,1,2,12593
94000.0,2,13.0,4,2,4800,0,0.05,1,5,25843
45432.0,2,4.0,2,2,5000,0,0.11,1,4,5620
19008.0,1,5.05688943263496,1,1,12000,1,0.63,1,2,17542
90000.0,2,6.0,4,2,6400,0,0.07,1,3,16463
40860.0,3,0.0,1,1,4000,0,0.1,1,7,20081
21000.0,3,3.0,2,1,4200,0,0.2,1,3,4103
42000.0,3,1.0,2,3,10000,0,0.24,2,4,10804
60000.0,3,7.0,5,2,15000,0,0.25,1,3,15305
225000.0,2,9.0,3,1,15000,0,0.04,1,10,17736
110000.0,2,0.0,2,4,13200,0,0.12,1,3,14586
94500.0,3,2.0,3,2,20000,0,0.21,1,2,806
19200.0,3,12.0,5,2,4750,1,0.25,1,10,20314
45996.0,2,2.0,2,1,6300,0,0.14,1,14,29943
170000.0,3,14.0,2,4,25000,0,0.15,1,8,18063
33000.0,2,9.0,1,2,3000,0,0.09,1,3,17531
159200.0,2,1.0,5,4,16000,1,0.1,2,6,18021
122000.0,2,6.0,4,1,6000,0,0.05,1,2,15111
14400.0,2,0.0,4,3,1500,0,0.1,1,4,230
60000.0,2,7.0,2,3,10175,0,0.17,1,5,22880
65000.0,3,0.0,3,2,12000,0,0.18,1,5,25289
80000.0,3,6.0,3,1,10000,0,0.13,1,4,11737
89000.0,3,1.0,2,1,28800,1,0.32,1,6,17798
97000.0,2,6.0,2,1,12975,0,0.13,1,4,13868
30000.0,3,1.0,4,2,8000,0,0.27,1,3,8658
55344.0,3,2.0,4,2,18000,1,0.33,1,4,1000
45000.0,2,11.0,4,1,2500,0,0.06,1,10,20971
39000.0,3,7.0,4,2,12000,1,0.31,1,3,12354
29120.0,3,0.0,2,2,5000,0,0.17,1,4,4728
32400.0,2,6.0,2,1,3625,0,0.11,1,3,2490
70000.0,3,4.0,1,3,14400,0,0.21,1,4,17534
53000.0,3,4.0,4,1,4500,0,0.08,1,16,29711
107496.0,2,9.0,5,2,20000,0,0.19,1,4,14464
44094.0,3,1.0,3,1,3600,0,0.08,1,2,16174
152004.0,2,8.0,2,1,5800,0,0.04,1,3,15677
115000.0,3,1.0,4,2,2500,0,0.02,1,6,19207
94000.0,2,6.0,3,3,35000,0,0.37,2,4,13576
35000.0,3,10.0,4,2,12875,1,0.37,1,2,13623
50000.0,3,2.0,5,1,5000,0,0.1,1,4,5274
57000.0,2,5.0,1,3,7250,0,0.13,1,4,8349
63000.0,3,13.0,4,1,10000,0,0.16,1,5,28372
48000.0,2,4.0,4,1,5000,0,0.1,1,8,21301
150000.0,2,9.0,4,1,30000,0,0.2,1,11,32105
30000.0,1,3.0,4,3,8875,0,0.3,2,8,26280
64500.0,2,0.0,4,1,10000,0,0.16,1,4,9794
24000.0,3,5.0,4,6,1200,0,0.05,1,7,18681
70000.0,3,0.0,2,1,8000,0,0.11,1,4,9393
40000.0,2,4.0,3,1,12000,0,0.3,1,5,20308
51996.0,3,2.0,5,1,10000,0,0.19,1,9,24305
105000.0,3,5.0,5,3,5500,0,0.05,1,7,21230
35000.0,3,8.0,2,3,8000,0,0.23,2,14,30421
100000.0,2,3.0,2,3,8000,0,0.08,2,6,28586
41400.0,3,2.0,5,3,14000,1,0.34,1,6,26010
118000.0,2,6.0,3,7,25000,1,0.21,2,6,27152
50004.0,2,22.0,1,1,8000,0,0.16,1,15,30141
143150.0,2,0.0,1,1,12000,0,0.08,1,6,27365
50000.0,2,14.0,1,1,5000,0,0.1,1,5,21668
163232.0,2,5.0,1,2,4800,0,0.03,1,8,27563
15360.0,1,7.0,4,2,2500,1,0.16,1,3,317
84000.0,3,2.0,1,1,6000,0,0.07,1,2,6920
64000.0,3,8.0,4,3,1300,1,0.02,1,3,1505
58800.0,1,16.0,3,3,7000,0,0.12,1,7,22726
34580.0,3,3.0,3,2,3000,1,0.09,1,6,19281
53000.0,1,1.0,3,3,10000,0,0.19,2,6,22050
24000.0,1,5.0,1,1,12000,0,0.5,1,4,15144
55000.0,3,2.0,4,2,14000,0,0.25,1,16,31322
55000.0,3,0.0,4,2,14000,0,0.25,1,6,26090
34400.0,3,6.0,1,2,4000,0,0.12,1,9,20039
140000.0,3,9.0,2,1,20000,0,0.14,1,4,858
90000.0,2,4.0,1,2,1700,0,0.02,1,3,13319
46000.0,3,5.0,5,3,7200,0,0.16,2,3,8051
39960.0,2,13.0,2,4,11000,0,0.28,1,6,20125
135000.0,3,10.0,4,2,5000,0,0.04,1,4,5695
220000.0,2,13.0,5,3,11275,0,0.05,1,8,27673
48000.0,3,2.0,4,3,20000,1,0.42,1,14,29145
110000.0,3,5.0,5,1,10000,0,0.09,1,2,4589
30000.0,3,3.0,4,1,10000,1,0.33,1,4,10458
70000.0,3,1.0,4,2,18000,0,0.26,1,2,1025
65004.0,2,1.0,4,3,5000,0,0.08,2,3,10168
60000.0,3,7.0,2,4,4000,0,0.07,2,2,4024
60000.0,2,2.0,4,1,1500,0,0.03,1,9,22811
77000.0,2,2.0,2,2,3850,0,0.05,1,2,11876
68000.0,2,0.0,2,1,4000,0,0.06,1,4,10510
52000.0,3,2.0,4,2,3000,0,0.06,1,7,27861
60000.0,2,5.0,5,1,8000,0,0.13,1,4,8777
140000.0,3,0.0,2,2,10000,0,0.07,1,2,4631
133000.0,2,2.0,2,1,24000,0,0.18,1,4,15404
34000.0,3,1.0,3,3,9500,1,0.28,2,4,16808
27600.0,1,2.0,4,4,10000,0,0.36,1,2,1550
54792.0,3,4.0,2,3,5000,0,0.09,1,5,20945
84996.0,2,0.0,2,3,16750,0,0.2,1,2,12701
56650.0,3,1.0,3,3,5000,0,0.09,1,24,32224
60000.0,2,0.0,5,1,6000,0,0.1,1,3,8818
72000.0,2,2.0,2,3,1000,0,0.01,2,3,11093
140000.0,3,0.0,4,2,10000,0,0.07,1,2,4632
7200.0,3,4.713608562691132,1,2,2200,1,0.31,1,9,27773
119500.0,1,8.0,4,2,3500,0,0.03,1,2,14898
41682.0,2,7.0,5,3,18000,1,0.43,2,3,5945
44000.0,1,9.0,1,3,6000,0,0.14,2,4,5132
40000.0,2,5.0,2,2,9000,0,0.23,1,3,4334
40000.0,1,0.0,1,1,6400,0,0.16,1,3,12290
25000.0,3,6.0,5,3,3200,1,0.13,1,4,2986
60000.0,2,3.0,1,1,10000,0,0.17,1,4,9208
68804.0,2,1.0,2,1,22000,0,0.32,1,6,23883
65450.0,2,5.0,4,4,15000,1,0.19,1,9,25537
37500.0,2,5.0,3,1,12000,0,0.32,1,2,3584
41000.0,2,6.0,5,2,6250,0,0.15,1,17,29747
54000.0,2,16.0,4,1,10000,0,0.19,1,7,22195
34000.0,3,3.0,3,4,5500,0,0.16,2,2,5843
25000.0,1,5.0,1,3,4500,0,0.18,2,8,18555
17004.0,3,5.0,5,1,3250,1,0.19,1,2,3055
29000.0,3,6.0,4,3,11000,1,0.38,2,2,11917
90000.0,2,6.0,4,2,9500,0,0.11,1,3,16002
96900.0,2,8.0,5,1,9300,0,0.1,1,2,13852
60000.0,1,1.0,1,2,2000,0,0.03,1,4,9019
69000.0,2,5.0,3,1,13250,0,0.19,1,2,10571
120000.0,2,6.0,1,1,4000,0,0.03,1,14,31948
15000.0,1,4.0,5,3,4000,1,0.27,1,4,285
84996.0,3,8.0,4,3,20000,0,0.24,1,9,18302
33168.0,2,9.0,3,3,6000,1,0.18,1,4,3920
75000.0,2,0.0,2,1,6000,0,0.08,1,2,11748
40000.0,1,0.0,4,1,5000,0,0.13,1,10,20264
70000.0,3,3.0,3,1,6000,0,0.09,1,4,6841
54080.0,2,7.0,4,2,13750,0,0.25,1,7,22209
86399.0,2,7.0,3,1,2250,0,0.03,1,6,25445
46392.0,3,9.0,5,4,4000,1,0.09,2,3,3993
128000.0,3,0.0,2,1,15000,1,0.12,1,9,18871
97192.0,2,3.0,3,1,6500,0,0.07,1,10,26053
150000.0,2,11.0,3,1,9000,0,0.06,1,10,27487
18000.0,3,3.0,5,3,1500,0,0.08,2,4,17161
67000.0,3,2.0,1,2,3600,0,0.05,1,4,3594
87000.0,2,4.0,2,3,10000,0,0.11,1,4,13045
60000.0,3,11.0,2,3,10000,0,0.17,1,5,24453
50000.0,3,4.0,1,2,18225,1,0.36,1,2,957
26880.0,1,0.0,1,1,4500,0,0.17,1,14,31835
57000.0,3,8.0,2,3,7500,0,0.13,1,4,8351
30000.0,3,4.68741837178929,3,4,6400,1,0.21,1,4,16578
68000.0,2,2.0,5,3,21000,0,0.31,1,2,10515
72061.0,2,8.0,1,3,4200,0,0.06,2,14,30842
120000.0,2,5.0,4,1,21000,0,0.17,1,2,14920
47360.0,3,5.0,3,4,4500,0,0.1,1,5,20268
89016.0,2,9.0,4,1,4500,0,0.05,1,3,13159
25000.0,3,3.0,4,2,5000,0,0.2,1,10,23144
44500.0,2,16.0,1,1,6000,0,0.13,1,9,20812
32000.0,3,2.0,4,5,1000,1,0.03,1,4,1385
70200.0,2,9.0,4,1,6000,0,0.09,1,5,24138
225000.0,2,3.0,4,2,18000,0,0.05,1,16,28980
50000.0,2,2.0,2,4,25000,0,0.5,2,3,6708
110000.0,3,17.0,4,2,21000,0,0.19,1,16,29134
165000.0,2,5.0,1,4,24000,0,0.15,2,2,16454
45000.0,3,4.0,1,4,1800,0,0.04,1,4,1715
60000.0,2,4.0,2,1,4000,0,0.07,1,3,8746
30000.0,3,5.0,5,2,8000,1,0.27,1,11,30422
60000.0,2,1.0,4,3,13200,0,0.22,2,2,9187
31000.0,2,6.0,2,2,18500,0,0.6,1,4,2262
25920.0,2,7.0,1,2,11325,0,0.44,1,3,1305
24000.0,3,4.0,5,1,5000,0,0.21,1,2,16021
74004.0,3,2.0,5,4,7500,1,0.1,2,4,8418
115000.0,2,6.0,4,3,10500,0,0.09,1,9,26720
52200.0,2,2.0,5,5,16000,1,0.31,1,11,30395
41808.0,3,5.0,2,5,11000,0,0.26,2,3,3361
136625.0,2,3.0,1,1,15000,0,0.11,1,6,27267
38000.0,1,1.0,3,4,13750,0,0.36,1,5,19948
30000.0,3,1.0,1,3,6000,1,0.2,1,4,17471
58000.0,1,8.0,4,1,3000,0,0.05,1,10,22675
120000.0,2,14.0,1,2,2000,0,0.02,1,9,26823
72000.0,3,7.0,5,3,15000,0,0.21,1,3,15487
79000.0,2,9.0,5,1,10000,0,0.13,1,2,12061
48000.0,2,9.0,2,3,7000,0,0.15,2,2,6250
112000.0,3,1.0,1,1,18500,0,0.17,1,7,18419
80000.0,2,6.0,3,1,16000,0,0.2,1,2,12269
50000.0,3,7.0,4,3,7500,0,0.15,2,16,30350
27012.0,2,20.0,3,1,6000,1,0.22,1,13,29281
68000.0,2,6.0,2,2,10000,0,0.15,1,2,10485
26300.0,3,1.0,5,3,7500,1,0.29,1,12,30333
41600.0,2,2.0,2,4,3000,0,0.07,1,3,4595
50004.0,1,1.0,1,1,10000,0,0.2,1,3,6891
60000.0,3,3.0,5,2,5600,0,0.09,1,3,5992
70000.0,3,0.0,2,2,6000,0,0.09,1,8,21737
56100.0,2,10.0,4,4,16000,1,0.24,2,2,15968
105000.0,3,7.0,4,2,7200,0,0.07,1,2,16869
33000.0,1,6.0,5,4,5000,0,0.15,1,6,25975
78000.0,3,10.0,5,4,15000,1,0.19,1,9,28772
50000.0,3,1.0,3,1,7500,0,0.15,1,4,8326
55000.0,2,7.0,1,2,3500,0,0.06,1,10,28040
80004.0,1,3.0,4,3,2425,0,0.03,2,4,12374
121000.0,3,7.0,4,2,15000,0,0.12,1,2,1866
45000.0,3,3.0,5,2,8000,0,0.18,1,10,22914
50000.0,2,4.0,3,2,7000,0,0.14,1,3,6682
80000.0,2,9.0,4,1,3000,0,0.04,1,4,12259
64000.0,2,7.0,1,6,4000,1,0.06,1,2,10724
159000.0,2,3.0,3,2,15000,0,0.09,1,8,27539
55000.0,3,10.0,4,1,8400,0,0.15,1,3,9663
40000.0,3,5.0,2,4,12800,1,0.32,2,3,13583
190000.0,2,3.0,1,3,10000,0,0.05,1,3,214
39000.0,3,3.0,4,2,10000,1,0.26,1,2,16046
90722.0,2,6.0,1,1,10000,0,0.11,1,8,25729
60000.0,2,0.0,5,1,7500,0,0.13,1,2,9245
